,date,addressCount,marketCap,supply,price,blockSize,dailyTransactions,NumERC20TokenTransfers,blockTime,gasPrice,gasLimit,gasUsed,blockCountsandReward,blockReward,uncles,ERC20_uniqueAddressTotalCount,ERC20_uniqueAddressReceiveCount,ERC20_uniqueAddressSentCount,ETH_uniqueAddressTotalCount,ETH_uniqueAddressReceiveCount,ETH_uniqueAddressSentCount,dailyETHBurnt,TranasctionFees,blockDifficulty,networkHash,networkTransactionFees,networkUtilization,pendingTransactions,contractsVerified,ENSRegistration
901,1/16/2018,22969586,101901.90904301689,97025411.84375,"1,050.26",32767,1277936,207563,15.02,54778776336,7998961,42377287097,5522,20889.46875,1821,148621,118086,50844,719094,459969,534529,,0,2201.747,187122.9824,2229811909529915579757,0.9594,194629,91,0.0
902,1/17/2018,23240722,99442.32521072093,97046253.21875,"1,024.69",32427,1277083,201492,14.96,52114059603,7998965,42082782990,5572,20841.375,1740,145684,119583,43531,703315,448657,529929,,0,2257.174,191023.8179,2069225744436101247921,0.9442,194353,95,0.0
903,1/18/2018,23494326,98325.76706384032,97066810.53125,"1,012.97",31705,1205184,216466,14.9,53748001984,7999398,42002307855,5569,20557.3125,1618,145312,110038,54751,669434,428112,488146,,0,2275.486,189281.4868,2153066738944201191986,0.9428,194398,99,0.0
904,1/19/2018,23689930,100714.6277633425,97087440.96875,"1,037.36",28846,1043257,209212,14.67,51161244711,7998880,40650250975,5685,20630.4375,1510,147664,109851,58058,529466,328496,393899,,0,2268.78,188933.6732,1866326524035499619292,0.894,194315,119,0.0
905,1/20/2018,23866820,111722.98629314062,97108201.90625,"1,150.50",27414,984489,245993,14.38,51085545977,7998943,42221424863,5873,20760.9375,1318,171921,141332,53054,450908,267255,358995,,0,2363.823,196739.0047,1776831019809789468505,0.8988,194555,109,0.0
906,1/21/2018,24038261,101896.51347695311,97128476.5625,"1,049.09",26798,1006530,212840,14.44,40356756648,7998945,41120535667,5810,20274.65625,1199,156050,127582,47028,582463,423348,338074,,0,2372.815,192489.0949,1323960385411046834611,0.8848,194704,65,0.0
907,1/22/2018,24249690,97114.0697818625,97149043.4375,999.64,25864,972911,216984,14.31,33802546511,7998628,42384341493,5883,20566.875,1224,158817,132763,48310,496789,307354,396008,,0,2395.157,197018.312,1196762656913288027486,0.9008,194655,97,0.0
908,1/23/2018,24467661,95660.486706865,97169529.5,984.47,25079,928494,233854,14.37,39247302060,7998364,42585249220,5898,20486.0625,1182,174455,142246,55958,459297,287685,365777,,0,2399.287,196608.2455,1439104280078006556759,0.9027,194647,112,0.0
909,1/24/2018,24692670,103194.50958735812,97190104.90625,"1,061.78",24566,913668,252762,14.16,37646911483,7998790,41116424115,5961,20575.40625,1123,186784,155463,61164,438354,271247,356943,,0,2459.967,201694.5298,1292593054752972467299,0.8623,194905,119,0.0
910,1/25/2018,24832441,101718.09264796968,97210444.34375,"1,046.37",23671,788515,277511,14.29,33569002791,7998366,38694327499,5910,20339.4375,1098,217871,188972,55664,358125,225352,265063,,0,2507.603,203394.4979,1058460297722427697956,0.8186,194871,103,0.0
911,1/26/2018,25009246,101954.3198433175,97230845.375,"1,048.58",26059,953429,283025,14.24,28114173259,7998293,40325654323,5910,20401.03125,1119,218979,197427,47639,463444,298305,363121,,0,2500.853,203454.7751,958758910850724263282,0.8531,195202,112,0.0
912,1/27/2018,25148337,107859.4347191375,97251266.5625,"1,109.08",22450,831992,210746,14.04,27546279427,7998084,36907616933,6004,20421.1875,1022,145114,121243,47265,401484,258113,302482,,0,2485.341,202106.5578,816463979895030220521,0.7686,195320,90,0.0
913,1/28/2018,25307483,119798.0402374525,97271829.875,"1,231.58",24197,889104,213608,14.03,27800189170,7998118,39324531791,6017,20563.3125,1058,144355,119145,49942,419513,246574,345336,,0,2500.394,204748.658,887823405460725630962,0.8172,195560,79,0.0
914,1/29/2018,25459912,113828.200655785,97292386.625,"1,169.96",25248,936845,190018,14.31,37028443300,7998334,40261018198,5925,20556.75,1180,135108,102138,57073,453838,280032,360739,,0,2591.382,213099.1585,1275091188892739898843,0.8496,195690,122,0.0
915,1/30/2018,25635007,103516.37564960936,97312691.5625,"1,063.75",25224,906578,212863,14.31,30081646328,7998034,40864587588,5867,20304.9375,1138,148580,121259,52752,433204,270508,348742,,0,2596.25,210494.5728,1062581044814676638643,0.8709,195821,161,0.0
916,1/31/2018,25797918,108167.39176184312,97333229.9375,"1,111.31",24902,877284,243610,14.4,29402730461,7998107,41266872563,5883,20538.375,1216,182129,157668,48490,435646,265854,351237,,0,2626.765,215826.4032,1068648284563711239394,0.877,196034,136,0.0
917,2/1/2018,25960067,99903.46735281688,97353772.0625,"1,026.19",26328,1008759,224597,14.59,40436332603,7997985,41536066787,5778,20542.125,1384,164608,142153,43895,487376,311871,388365,,0,2666.119,221004.0257,1550754475171311530943,0.8988,195794,103,0.0
918,2/2/2018,26138087,89338.10329719968,97374413.65625,917.47,26186,981133,225479,14.43,35386250064,7997566,40854960763,5865,20641.59375,1285,162889,140637,44230,480521,301930,398162,,0,2711.47,224386.69,1202446581711127507322,0.871,195899,129,0.0
919,2/3/2018,26279977,94557.6241849925,97394732.75,970.87,22592,814486,194613,14.16,29301000333,7997718,39679298889,5973,20319.09375,1017,134250,113278,39635,387179,235325,309653,,0,2765.665,223750.0072,887378180489834484329,0.8306,166511,128,0.0
920,2/4/2018,26424819,80619.71972949312,97415048.1875,827.59,22742,800876,242788,14.16,29029951503,7997955,38898471198,5960,20315.4375,1042,164496,143813,42906,391710,259210,296602,,0,2759.422,223628.198,844771117177603385853,0.8161,150227,137,0.0
921,2/5/2018,26570206,67725.59384456,97435682.0,695.08,24175,875761,216591,14.0,26867195837,7997493,40245262197,6025,20633.8125,1086,155400,133601,41886,421744,259990,341978,,0,2786.247,229317.1819,873209993830719855020,0.8352,150534,163,0.0
922,2/6/2018,26723286,76503.98450626124,97456063.625,785.01,24934,888219,237033,14.31,27964527864,7997730,39381740316,5926,20381.625,1100,168599,141580,48129,426817,272869,348067,,0,2787.077,226643.546,925671715837918531901,0.831,150778,143,0.0
923,2/7/2018,26856354,73283.80549149874,97476497.375,751.81,22972,818625,211758,14.32,26694182218,7997852,38974098416,5913,20433.75,1152,141802,120653,40638,392058,246837,304190,,0,2837.218,232001.6424,850591810780425278282,0.8242,151113,139,0.0
924,2/8/2018,26961829,79318.58812228906,97496881.71875,813.55,20093,681344,191457,14.03,24968333160,7997334,37504769448,6002,20384.34375,1025,117252,95464,39875,320196,199621,232973,,0,2821.72,229493.3998,654747657376654762391,0.7814,151935,138,0.0
925,2/9/2018,27090451,85608.35901635126,97517153.84375,877.88,22095,789807,219925,14.26,22856286885,7997095,38742315523,5936,20272.125,1056,145693,125409,44527,370462,227997,291197,,0,2877.238,232843.1343,702094308269009454707,0.8162,151961,144,0.0
926,2/10/2018,27237485,82980.31870929686,97537841.5625,850.75,22121,848390,252436,14.02,23836230354,7997319,40043083880,6022,20687.71875,1125,142094,122675,46944,390968,242370,315794,,0,2834.459,234466.2002,761995777804930151045,0.8315,152124,86,0.0
927,2/11/2018,27365692,79142.92421108375,97557965.84375,811.24,20982,773496,273057,14.26,21902813565,7996376,38287873264,5955,20124.28125,967,161869,144742,50224,347349,227673,259316,,0,2950.749,236401.4541,646192856431445452291,0.8041,152879,97,0.0
928,2/12/2018,27514536,84431.70699980187,97578451.8125,865.27,22178,829020,263209,14.21,20824108310,7997134,38752828307,5945,20485.96875,1133,167642,145778,59657,395977,247301,312475,,0,2943.733,241154.4129,642814524280485215530,0.8151,152907,153,0.0
929,2/13/2018,27636135,82078.719768325,97598896.25,840.98,20432,745822,240902,14.23,21675219499,7996573,37040485585,5965,20444.4375,1090,149512,130129,42182,337583,209270,266264,,0,2971.561,242643.0985,631470109460300672230,0.7766,153264,143,0.0
930,2/14/2018,27756440,89820.17099186938,97618948.8125,920.11,21848,746384,220071,14.45,22501126990,7996785,36680999206,5860,20052.5625,1054,135920,109800,47176,356929,229604,264743,,0,2952.817,236293.682,642037200275274564971,0.7828,153433,177,0.0
931,2/15/2018,27887219,90604.62712113906,97639557.21875,927.95,21805,777318,248794,14.2,21565784189,7996112,38240882715,5966,20608.40625,1155,139831,119616,40909,369500,229412,278924,,0,2892.302,238380.589,634597078790457506176,0.8016,154298,139,0.0
932,2/16/2018,28004368,91606.96704027688,97659929.46875,938.02,20711,704758,248264,14.22,21590561665,7996526,37933382560,5958,20372.25,1064,150283,135238,35336,312694,187920,248808,,0,2991.223,243106.1504,601582134922607254221,0.7962,154153,160,0.0
933,2/17/2018,28121163,95216.00206836968,97680480.59375,974.77,21891,772079,267125,14.05,21836733413,7996281,39190067077,6036,20551.125,1040,159210,142928,38707,318130,188706,252652,,0,2973.719,243542.0698,678768793334739828202,0.812,154981,90,0.0
934,2/18/2018,28226493,89288.78550970626,97700826.6875,913.90,20735,756092,281703,14.12,23119908681,7996018,39397382859,5984,20346.09375,1021,157986,137353,43014,314609,197106,238383,,0,3003.822,243539.0262,766145047919865922075,0.8234,155027,107,0.0
935,2/19/2018,28350793,91837.45488844813,97721251.4375,939.79,21811,811384,289141,14.34,19905796465,7996493,39606612657,5898,20424.75,1152,149693,132557,40857,356303,217434,275186,,0,2976.958,242911.4767,656179260443436593806,0.8398,155207,125,0.0
936,2/20/2018,28480334,86552.1936563,97741658.75,885.52,24413,886897,350125,14.42,20246730594,7996977,41973901118,5814,20407.3125,1246,196665,179265,54128,378454,246145,290430,,0,2932.875,239653.9119,745416963641881496807,0.9028,155795,150,0.0
937,2/21/2018,28585465,82130.13443061875,97762331.1875,840.10,23307,850504,323737,14.37,19358082715,7997205,40847542931,5849,20672.4375,1322,221092,199793,49354,351755,225400,267264,,0,2911.436,241642.47,741308287976547281988,0.8733,155627,128,0.0
938,2/22/2018,28680956,78678.91997604092,97782732.40625,804.63,21747,761893,350217,14.4,17902757911,7996379,38837227832,5873,20401.21875,1189,249721,228941,44371,329592,203588,254533,,0,2981.197,243671.4308,614720011616644790837,0.827,155936,130,0.0
939,2/23/2018,28775344,83592.56483149687,97803398.65625,854.70,20793,733084,360164,14.25,18833737841,7997181,37991211338,5926,20666.25,1232,260441,242608,38223,315850,190464,245663,,0,2967.712,245866.6703,626411385520844402743,0.8017,156082,117,0.0
940,2/24/2018,28856925,81535.22545468781,97823879.65625,833.49,21265,732861,375435,14.4,19384760070,7997429,38209268440,5850,20481.0,1252,284719,266780,36624,282273,163370,221980,,0,2974.925,244536.0463,626790309264322518916,0.8167,156060,67,0.0
941,2/25/2018,28933793,82216.4358840125,97844094.6875,840.28,20566,690582,319484,14.39,16760068675,7996610,37805002395,5858,20215.03125,1127,225507,205774,45025,282268,170315,215984,,0,3096.446,250331.8931,548954074265911231622,0.8071,156808,120,0.0
942,2/26/2018,29035941,84909.1367566,97864430.0,867.62,21652,737453,272691,14.54,17771487138,7997155,37390079297,5803,20335.3125,1254,180388,157400,52129,350654,213680,270991,,0,3030.533,247528.6317,546312001807188308268,0.8057,156963,207,0.0
943,2/27/2018,29143407,85314.471244045,97884842.75,871.58,20964,694583,266713,14.32,17894714377,7996273,37544097966,5865,20412.75,1192,182186,155741,54771,334755,203648,260591,,0,2978.767,243300.4607,564395121085297778998,0.8006,156804,159,0.0
944,2/28/2018,29244590,83366.4582115625,97905411.875,851.50,21593,720368,338740,14.25,20187807483,7997168,39310780770,5898,20569.125,1236,239523,217331,46413,358559,214769,275367,,0,3052.568,252048.8658,749088778484977121980,0.8335,156769,170,0.0
945,3/1/2018,29342159,85182.71480331343,97925799.03125,869.87,20663,684404,296577,14.37,18473527342,7996704,37659539662,5879,20387.15625,1171,215292,192267,48077,328359,205014,251912,,0,3103.058,253200.9448,571259398160711421777,0.8011,157268,123,0.0
946,3/2/2018,29441465,83803.0031544,97946474.0,855.60,22550,744666,353955,14.25,20451455718,7997108,39983716238,5899,20674.96875,1261,251616,219808,60976,336320,203084,258908,,0,3077.244,255012.3761,734409679953660464312,0.8476,157315,107,0.0
947,3/3/2018,29532061,83825.38638106562,97966909.8125,855.65,21173,673465,313855,14.22,16322757085,7996663,37865237862,5949,20435.8125,1102,229421,196922,54370,294134,170362,231424,,0,3190.815,260398.6003,508960376279591569121,0.796,157586,101,0.0
948,3/4/2018,29606571,84742.20971897781,97987130.09375,864.83,20794,643241,297585,14.33,17306576278,7997235,38730214278,5881,20220.28125,1095,212161,194014,35220,273683,155900,215080,,0,3140.164,253539.203,553921798490833112829,0.8236,157978,125,0.0
949,3/5/2018,29698652,83249.48772774561,98007449.46875,849.42,22566,752756,324160,14.36,19642692604,7996637,38793616163,5885,20319.375,1128,242087,217360,48803,342785,203038,264858,,0,3135.226,254483.1024,633967897090789707539,0.8244,157919,137,0.0
950,3/6/2018,29795196,79960.37255097624,98027893.625,815.69,21623,712591,278642,14.37,18179260115,7997133,37307686369,5890,20444.15625,1179,201250,176970,48295,345762,219802,249740,,0,3118.411,255139.4372,516093938893652731544,0.7921,157954,151,0.0
951,3/7/2018,29898169,73647.17773881063,98048510.5625,751.13,22824,783757,287118,14.26,19767121442,7997476,38466490967,5915,20616.9375,1210,207931,184778,47973,448020,315285,261899,,0,3194.249,263414.6349,610123386230881750207,0.8132,158045,124,0.0
952,3/8/2018,29990051,68533.42712561469,98068810.90625,698.83,21478,690139,325276,14.42,18357044883,7997092,37448073374,5856,20300.34375,1149,228678,205479,48170,329913,200702,247093,,0,3237.862,262514.1983,540633566535207195133,0.7997,158132,127,0.0
953,3/9/2018,30085221,71302.99051921375,98089185.21875,726.92,20374,650058,349995,14.33,17752199400,7997539,37016588949,5898,20374.3125,1126,244276,222295,42417,317341,186519,256144,,0,3155.884,256561.6774,500781516992979558637,0.7849,158368,123,0.0
954,3/10/2018,30172018,66940.2149625875,98109651.125,682.30,18862,591377,255820,14.3,14790736580,7997158,36078405981,5893,20465.90625,1175,189113,165743,39705,296475,170074,221695,,0,3166.735,259056.4904,397480635309803042138,0.7656,158866,114,0.0
955,3/11/2018,30244635,70689.0556093725,98130178.8125,720.36,18612,608899,296067,14.14,13799398206,7996944,34925525031,5957,20527.6875,1122,203137,169123,49471,270699,153027,202125,,0,3148.891,257997.7068,361572810783516851604,0.7332,158564,101,0.0
956,3/12/2018,30320043,68412.888868035,98150539.25,697.02,21668,677908,390982,14.42,15351654962,7996625,37215624308,5823,20360.4375,1210,270205,247623,41199,312269,164650,249159,,0,3190.981,259747.3582,513422000331515920608,0.7992,158739,147,0.0
957,3/13/2018,30409537,67734.008566915,98170920.875,689.96,20946,699093,353854,14.43,13206717876,7997047,35427163435,5865,20381.625,1184,258919,224292,55770,319563,189913,231198,,0,3176.689,259172.212,391731498948579854369,0.7554,158964,137,0.0
958,3/14/2018,30505408,60206.01546489218,98191332.40625,613.15,20106,671198,316058,14.41,14203805847,7996306,35522019946,5843,20411.53125,1223,235727,196964,62290,342301,218961,242474,,0,3135.698,256444.9328,421588644264632603220,0.7603,159724,137,0.0
959,3/15/2018,30599235,59964.2129214,98211826.71875,610.56,20056,654531,395535,14.32,14353164971,7997122,35374686934,5881,20494.3125,1214,289833,257505,55290,319299,189838,250599,,0,3160.925,259568.9864,393576583529218744485,0.7522,159841,125,0.0
960,3/16/2018,30687507,58991.47922586625,98232360.125,600.53,19502,654584,342155,14.24,16340801409,7996821,34947118314,5918,20533.40625,1175,256395,228011,50153,300746,166720,241628,,0,3273.412,268730.4354,420405332256286036893,0.7385,160268,137,0.0
961,3/17/2018,30756717,54018.39261746,98252774.0,549.79,17376,593203,325819,14.46,12252599210,7996541,31445915711,5856,20413.875,1216,230952,205057,42588,272699,157987,210548,,0,3261.562,266964.9124,312269060195462190619,0.6715,160325,105,0.0
962,3/18/2018,30844131,52810.00227324625,98273107.0625,537.38,20197,684094,344319,14.33,12747853336,7996742,36562436097,5933,20333.0625,1074,257237,224837,48424,309524,171542,246286,,0,3265.568,264836.0208,363787779257323383601,0.7706,161052,75,0.0
963,3/19/2018,30927180,54606.90779698906,98293416.96875,555.55,20642,703891,337492,14.23,13093728143,7996874,35802695120,5961,20309.90625,1027,263337,229710,50179,347729,200098,254460,,0,3287.244,265871.0509,377053890281894596370,0.7511,160838,138,0.0
964,3/20/2018,31009221,54816.84067720656,98313827.28125,557.57,20067,661791,311527,14.19,13429840214,7996569,34824000498,5959,20410.3125,1074,218411,182986,58200,310437,175859,232750,,0,3281.437,267110.5194,379918837075470956713,0.7308,161710,128,0.0
965,3/21/2018,31105483,55058.26003373313,98334125.1875,559.91,20630,697872,281591,14.21,14142299137,7996538,36536924121,5934,20297.90625,1047,194827,161366,56985,322853,198848,233094,,0,3261.279,263506.8368,442726380124657663598,0.77,162187,116,0.0
966,3/22/2018,31201994,53100.66990362469,98354609.09375,539.89,17883,619453,229749,14.02,14406721931,7996860,33771872051,6014,20483.90625,1035,154114,127706,46096,305757,170035,229458,,0,3225.445,263150.0403,426379987300774751911,0.7022,162868,112,0.0
967,3/23/2018,31317435,53499.18952610969,98374840.53125,543.83,18847,677103,264649,14.22,15620447607,7996364,34522177147,5968,20231.4375,986,181205,134234,66684,362118,248015,227354,,0,3284.345,264344.1817,450096131193212576042,0.7234,162336,142,0.0
968,3/24/2018,31405365,51181.333172185,98395365.21875,520.16,16599,613203,254941,13.98,13781856544,7995834,32878378111,6058,20524.6875,990,137352,114317,42468,323999,208072,210758,,0,3218.749,262566.4697,380876658324464577546,0.6788,162672,74,0.0
969,3/25/2018,31479764,51472.39278904656,98415695.28125,523.01,14982,526372,239663,14.12,13537750854,7996187,31986241666,6024,20330.0625,958,135711,114892,39425,240239,135543,187127,,0,3264.568,263810.3782,333965328266451240131,0.6641,162750,73,0.0
970,3/26/2018,31561427,47864.56714882813,98436127.8125,486.25,17841,626615,261672,14.11,18175711428,7995999,31967319199,6004,20432.53125,1019,184941,156059,48765,299394,170235,234471,,0,3333.441,270957.8644,434589110834609434746,0.6659,163678,171,0.0
971,3/27/2018,31634286,44185.26228041563,98456397.96875,448.78,17230,584055,270789,14.31,14361185569,7996119,30405543514,5923,20270.15625,1063,186260,164595,43385,277447,163863,214704,,0,3274.586,264771.4928,360733891105136238976,0.642,163233,150,0.0
972,3/28/2018,31693884,43913.737531624065,98476750.90625,445.93,17283,579858,284790,14.17,14632876426,7995329,29579341741,5949,20352.9375,1062,199136,181076,34004,264748,149891,205986,,0,3258.303,264397.7036,367473352732869271841,0.6219,163722,172,0.0
